Country,Gender,Demographics_Question,Demographics_Response,Question,Value
Kenya,M,Employment,Employed for kind,... if she argues with him,25.1
Kenya,M,Employment,Unemployed,... if she argues with him,17.3
Kenya,M,Employment,Employed for cash,... if she burns the food,4.1
Kenya,M,Employment,Employed for kind,... if she burns the food,6.3
Kenya,M,Employment,Unemployed,... if she burns the food,5.4
Kenya,M,Employment,Employed for cash,... if she goes out without telling him,18.3
Kenya,M,Employment,Employed for kind,... if she goes out without telling him,25.0
Kenya,M,Employment,Unemployed,... if she goes out without telling him,15.2
Kenya,M,Employment,Employed for cash,... if she neglects the children,27.1
Kenya,M,Employment,Employed for kind,... if she neglects the children,35.5
Kenya,M,Employment,Unemployed,... if she neglects the children,23.5
Kenya,M,Employment,Employed for cash,... if she refuses to have sex with him,9.2
Kenya,M,Employment,Employed for kind,... if she refuses to have sex with him,13.5
Kenya,M,Employment,Unemployed,... if she refuses to have sex with him,10.4
Kenya,M,Marital status,Married or living together,... for at least one specific reason,35.6
Kenya,M,Marital status,Never married,... for at least one specific reason,37.0
Kenya,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,38.9
Kenya,M,Marital status,Married or living together,... if she argues with him,21.4
Kenya,M,Marital status,Never married,... if she argues with him,19.6
Kenya,M,Marital status,"Widowed, divorced, separated",... if she argues with him,20.0
Kenya,M,Marital status,Married or living together,... if she burns the food,3.9
Kenya,M,Marital status,Never married,... if she burns the food,5.4
Kenya,M,Marital status,"Widowed, divorced, separated",... if she burns the food,3.4
Kenya,M,Marital status,Married or living together,... if she goes out without telling him,19.0
Kenya,M,Marital status,Never married,... if she goes out without telling him,17.6
Kenya,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,22.1
Kenya,M,Marital status,Married or living together,... if she neglects the children,27.5
Kenya,M,Marital status,Never married,... if she neglects the children,27.0
Kenya,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,29.2
Kenya,M,Marital status,Married or living together,... if she refuses to have sex with him,9.6
Kenya,M,Marital status,Never married,... if she refuses to have sex with him,10.1
Kenya,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,10.1
Kenya,M,Residence,Rural,... for at least one specific reason,37.0
Kenya,M,Residence,Urban,... for at least one specific reason,35.6
Kenya,M,Residence,Rural,... if she argues with him,21.1
Kenya,M,Residence,Urban,... if she argues with him,19.8
Kenya,M,Residence,Rural,... if she burns the food,5.1
Kenya,M,Residence,Urban,... if she burns the food,3.8
Kenya,M,Residence,Rural,... if she goes out without telling him,20.4
Kenya,M,Residence,Urban,... if she goes out without telling him,16.1
Kenya,M,Residence,Rural,... if she neglects the children,27.7
Kenya,M,Residence,Urban,... if she neglects the children,26.9
Kenya,M,Residence,Rural,... if she refuses to have sex with him,10.9
Kenya,M,Residence,Urban,... if she refuses to have sex with him,8.6
Kyrgyz Republic,F,Age,15-24,... for at least one specific reason,27.9
Kyrgyz Republic,F,Age,25-34,... for at least one specific reason,38.0
Kyrgyz Republic,F,Age,35-49,... for at least one specific reason,36.8
Kyrgyz Republic,F,Age,15-24,... if she argues with him,13.6
Kyrgyz Republic,F,Age,25-34,... if she argues with him,19.0
Kyrgyz Republic,F,Age,35-49,... if she argues with him,18.5
Kyrgyz Republic,F,Age,15-24,... if she burns the food,4.4
Kyrgyz Republic,F,Age,25-34,... if she burns the food,7.6
Kyrgyz Republic,F,Age,35-49,... if she burns the food,7.3
Kyrgyz Republic,F,Age,15-24,... if she goes out without telling him,18.2
Kyrgyz Republic,F,Age,25-34,... if she goes out without telling him,26.1
Kyrgyz Republic,F,Age,35-49,... if she goes out without telling him,26.2
Kyrgyz Republic,F,Age,15-24,... if she neglects the children,21.8
Kyrgyz Republic,F,Age,25-34,... if she neglects the children,29.1
Kyrgyz Republic,F,Age,35-49,... if she neglects the children,27.1
Kyrgyz Republic,F,Age,15-24,... if she refuses to have sex with him,4.5
Kyrgyz Republic,F,Age,25-34,... if she refuses to have sex with him,9.5
Kyrgyz Republic,F,Age,35-49,... if she refuses to have sex with him,8.8
Kyrgyz Republic,F,Education,Higher,... for at least one specific reason,25.6
Kyrgyz Republic,F,Education,No education,... for at least one specific reason,14.9
Kyrgyz Republic,F,Education,Primary,... for at least one specific reason,53.4
Kyrgyz Republic,F,Education,Secondary,... for at least one specific reason,39.8
Kyrgyz Republic,F,Education,Higher,... if she argues with him,11.8
Kyrgyz Republic,F,Education,No education,... if she argues with him,14.9
Kyrgyz Republic,F,Education,Primary,... if she argues with him,19.9
Kyrgyz Republic,F,Education,Secondary,... if she argues with him,20.6
Kyrgyz Republic,F,Education,Higher,... if she burns the food,4.1
Kyrgyz Republic,F,Education,No education,... if she burns the food,14.9
Kyrgyz Republic,F,Education,Primary,... if she burns the food,3.9
Kyrgyz Republic,F,Education,Secondary,... if she burns the food,8.0
Kyrgyz Republic,F,Education,Higher,... if she goes out without telling him,15.6
Kyrgyz Republic,F,Education,No education,... if she goes out without telling him,14.9
Kyrgyz Republic,F,Education,Primary,... if she goes out without telling him,31.4
Kyrgyz Republic,F,Education,Secondary,... if she goes out without telling him,28.9
Kyrgyz Republic,F,Education,Higher,... if she neglects the children,19.1
Kyrgyz Republic,F,Education,No education,... if she neglects the children,14.9
Kyrgyz Republic,F,Education,Primary,... if she neglects the children,41.4
Kyrgyz Republic,F,Education,Secondary,... if she neglects the children,30.6
Kyrgyz Republic,F,Education,Higher,... if she refuses to have sex with him,5.2
Kyrgyz Republic,F,Education,No education,... if she refuses to have sex with him,14.9
Kyrgyz Republic,F,Education,Primary,... if she refuses to have sex with him,3.9
Kyrgyz Republic,F,Education,Secondary,... if she refuses to have sex with him,9.0
Kyrgyz Republic,F,Employment,Employed for cash,... for at least one specific reason,26.3
Kyrgyz Republic,F,Employment,Employed for kind,... for at least one specific reason,40.9
Kyrgyz Republic,F,Employment,Unemployed,... for at least one specific reason,36.5
Kyrgyz Republic,F,Employment,Employed for cash,... if she argues with him,12.4
Kyrgyz Republic,F,Employment,Employed for kind,... if she argues with him,17.9
Kyrgyz Republic,F,Employment,Unemployed,... if she argues with him,18.5
Kyrgyz Republic,F,Employment,Employed for cash,... if she burns the food,4.5
Kyrgyz Republic,F,Employment,Employed for kind,... if she burns the food,6.4
Kyrgyz Republic,F,Employment,Unemployed,... if she burns the food,7.0
Kyrgyz Republic,F,Employment,Employed for cash,... if she goes out without telling him,16.6
Kyrgyz Republic,F,Employment,Employed for kind,... if she goes out without telling him,26.5
Kyrgyz Republic,F,Employment,Unemployed,... if she goes out without telling him,25.7
Kyrgyz Republic,F,Employment,Employed for cash,... if she neglects the children,20.3
Kyrgyz Republic,F,Employment,Employed for kind,... if she neglects the children,31.1
Kyrgyz Republic,F,Employment,Unemployed,... if she neglects the children,27.6
Kyrgyz Republic,F,Employment,Employed for cash,... if she refuses to have sex with him,5.7
Kyrgyz Republic,F,Employment,Employed for kind,... if she refuses to have sex with him,6.3
Kyrgyz Republic,F,Employment,Unemployed,... if she refuses to have sex with him,8.0
Kyrgyz Republic,F,Marital status,Married or living together,... for at least one specific reason,40.7
Kyrgyz Republic,F,Marital status,Never married,... for at least one specific reason,20.5
Kyrgyz Republic,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,23.8
Kyrgyz Republic,F,Marital status,Married or living together,... if she argues with him,20.5
Kyrgyz Republic,F,Marital status,Never married,... if she argues with him,9.4
Kyrgyz Republic,F,Marital status,"Widowed, divorced, separated",... if she argues with him,11.9
Kyrgyz Republic,F,Marital status,Married or living together,... if she burns the food,8.1
Kyrgyz Republic,F,Marital status,Never married,... if she burns the food,2.4
Kyrgyz Republic,F,Marital status,"Widowed, divorced, separated",... if she burns the food,5.1
Kyrgyz Republic,F,Marital status,Married or living together,... if she goes out without telling him,28.9
Kyrgyz Republic,F,Marital status,Never married,... if she goes out without telling him,11.9
Kyrgyz Republic,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,15.8
Kyrgyz Republic,F,Marital status,Married or living together,... if she neglects the children,31.0
Kyrgyz Republic,F,Marital status,Never married,... if she neglects the children,15.6
Kyrgyz Republic,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,17.2
Kyrgyz Republic,F,Marital status,Married or living together,... if she refuses to have sex with him,9.6
Kyrgyz Republic,F,Marital status,Never married,... if she refuses to have sex with him,2.2
Kyrgyz Republic,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,6.8
Kyrgyz Republic,F,Residence,Rural,... for at least one specific reason,40.7
Kyrgyz Republic,F,Residence,Urban,... for at least one specific reason,22.1
Kyrgyz Republic,F,Residence,Rural,... if she argues with him,20.9
Kyrgyz Republic,F,Residence,Urban,... if she argues with him,9.8
Kyrgyz Republic,F,Residence,Rural,... if she burns the food,7.9
Kyrgyz Republic,F,Residence,Urban,... if she burns the food,3.5
Kyrgyz Republic,F,Residence,Rural,... if she goes out without telling him,29.2
Kyrgyz Republic,F,Residence,Urban,... if she goes out without telling him,12.9
Kyrgyz Republic,F,Residence,Rural,... if she neglects the children,30.8
Kyrgyz Republic,F,Residence,Urban,... if she neglects the children,16.9
Kyrgyz Republic,F,Residence,Rural,... if she refuses to have sex with him,9.4
Kyrgyz Republic,F,Residence,Urban,... if she refuses to have sex with him,3.9
Kyrgyz Republic,M,Age,15-24,... for at least one specific reason,47.4
Kyrgyz Republic,M,Age,25-34,... for at least one specific reason,56.2
Kyrgyz Republic,M,Age,35-49,... for at least one specific reason,48.3
Kyrgyz Republic,M,Age,15-24,... if she argues with him,18.7
Kyrgyz Republic,M,Age,25-34,... if she argues with him,27.9
Kyrgyz Republic,M,Age,35-49,... if she argues with him,25.0
Kyrgyz Republic,M,Age,15-24,... if she burns the food,6.7
Kyrgyz Republic,M,Age,25-34,... if she burns the food,4.3
Kyrgyz Republic,M,Age,35-49,... if she burns the food,3.7
Kyrgyz Republic,M,Age,15-24,... if she goes out without telling him,30.7
Kyrgyz Republic,M,Age,25-34,... if she goes out without telling him,42.9
Kyrgyz Republic,M,Age,35-49,... if she goes out without telling him,35.2
Kyrgyz Republic,M,Age,15-24,... if she neglects the children,42.2
Kyrgyz Republic,M,Age,25-34,... if she neglects the children,49.9
Kyrgyz Republic,M,Age,35-49,... if she neglects the children,43.1
Kyrgyz Republic,M,Age,15-24,... if she refuses to have sex with him,7.0
Kyrgyz Republic,M,Age,25-34,... if she refuses to have sex with him,5.5
Kyrgyz Republic,M,Age,35-49,... if she refuses to have sex with him,4.5
Kyrgyz Republic,M,Education,Higher,... for at least one specific reason,50.9
Kyrgyz Republic,M,Education,No education,... for at least one specific reason,14.9
Kyrgyz Republic,M,Education,Primary,... for at least one specific reason,14.9
Kyrgyz Republic,M,Education,Secondary,... for at least one specific reason,50.0
Kyrgyz Republic,M,Education,Higher,... if she argues with him,24.7
Kyrgyz Republic,M,Education,No education,... if she argues with him,14.9
Kyrgyz Republic,M,Education,Primary,... if she argues with him,14.9
Kyrgyz Republic,M,Education,Secondary,... if she argues with him,23.0
Kyrgyz Republic,M,Education,Higher,... if she burns the food,3.2
